Date,Open,High,Low,Close,Adj Close,Volume
2012-04-01,208.960007,210.690002,196.789993,207.080002,167.451935,86603000
2012-05-01,207.179993,208.929993,192.000000,192.899994,155.985489,86005300
2012-06-01,190.119995,199.990005,187.000000,195.580002,158.815201,84559100
2012-07-01,196.360001,197.839996,181.850006,195.979996,159.140030,91516500
2012-08-01,196.960007,202.000000,193.020004,194.850006,158.222443,60653700
2012-09-01,196.610001,208.320007,193.250000,207.449997,169.173111,77341400
2012-10-01,208.009995,211.789993,190.559998,194.529999,158.637009,96155000
2012-11-01,194.679993,198.000000,184.779999,190.070007,154.999908,81892500
2012-12-01,190.759995,196.449997,186.940002,191.550003,156.890457,79320200
2013-01-01,194.089996,208.580002,190.389999,203.070007,166.326019,87636600
2013-02-01,204.649994,205.350006,197.509995,200.830002,164.491348,64144100
2013-03-01,200.649994,215.899994,199.360001,213.300003,175.440353,76023800
2013-04-01,212.800003,214.889999,187.679993,202.539993,166.590225,108666600
2013-05-01,201.869995,211.979996,199.199997,208.020004,171.097534,90683600
2013-06-01,208.250000,210.050003,188.410004,191.110001,157.925735,80215000
2013-07-01,192.149994,200.940002,190.259995,195.039993,161.173325,88079400
2013-08-01,196.649994,197.169998,181.100006,182.270004,150.620682,73077400
2013-09-01,183.630005,194.889999,182.309998,185.179993,153.790421,71488100
2013-10-01,185.339996,186.990005,172.570007,179.210007,148.832352,130967100
2013-11-01,179.809998,186.240005,177.309998,179.679993,149.222672,100984900
2013-12-01,179.460007,187.789993,172.729996,187.570007,156.611816,97993100
2014-01-01,187.210007,190.809998,175.339996,176.679993,147.519211,123489300
2014-02-01,176.020004,186.119995,172.190002,185.169998,154.607925,87054800
2014-03-01,183.330002,195.630005,182.210007,192.490005,161.600845,118984000
2014-04-01,193.119995,199.210007,187.009995,196.470001,164.942200,118441200
2014-05-01,196.309998,196.740005,182.330002,184.360001,154.775513,70018300
2014-06-01,184.759995,187.649994,179.270004,181.270004,153.067429,78501700
2014-07-01,181.699997,196.399994,181.699997,191.669998,161.849335,97597800
2014-08-01,190.500000,194.130005,183.580002,192.300003,162.381317,53454100
2014-09-01,192.679993,195.000000,188.119995,189.830002,161.243607,64179600
2014-10-01,189.910004,190.889999,161.100006,164.399994,139.643082,146255300
2014-11-01,164.250000,164.970001,159.800003,162.169998,137.748917,80015600
2014-12-01,161.639999,164.520004,150.500000,160.440002,137.212143,101583300
2015-01-01,161.309998,163.309998,149.520004,153.309998,131.114410,117006200
2015-02-01,154.000000,164.990005,151.509995,161.940002,138.495010,76963200
2015-03-01,161.940002,165.350006,153.399994,160.500000,138.226334,104847300
2015-04-01,160.229996,175.130005,158.389999,171.289993,147.518951,93533800
2015-05-01,173.199997,176.300003,168.839996,169.649994,146.106522,57785700
2015-06-01,170.210007,171.559998,162.119995,162.660004,142.234100,80846400
2015-07-01,163.970001,173.779999,158.500000,161.990005,141.648209,93854600
2015-08-01,161.699997,161.850006,140.619995,147.889999,129.318802,93667600
2015-09-01,144.910004,149.679993,141.149994,144.970001,127.817833,81556300
2015-10-01,145.309998,153.149994,137.330002,140.080002,123.506386,120371200
2015-11-01,140.500000,142.800003,131.649994,139.419998,122.924469,85427700
2015-12-01,139.580002,141.399994,133.910004,137.619995,122.475601,97954000
2016-01-01,135.600006,136.889999,118.000000,124.790001,111.057495,126221600
2016-02-01,124.400002,134.919998,116.900002,131.029999,116.610802,106605800
2016-03-01,132.240005,153.100006,132.029999,151.449997,136.160431,105698400
2016-04-01,150.509995,153.520004,142.610001,145.940002,131.206726,93489400
2016-05-01,146.559998,153.809998,142.899994,153.740005,138.219269,75181700
2016-06-01,153.000000,155.479996,142.500000,151.779999,139.096100,76966700
